battery_id,cycle_number,capacity,soh,avg_voltage,max_voltage,min_voltage,avg_current,max_current,avg_temperature,max_temperature,avg_charge_voltage,max_charge_voltage,avg_charge_current,max_charge_current,charge_duration,discharge_duration,Re,Rct,avg_battery_impedance,avg_rectified_impedance
B0034,18,1.5245313226850703,76.22656613425352,3.402154252869035,4.187835929449723,2.112961645498256,-1.8395285698527164,0.0005093032998163,39.10294299101936,53.994059646351175,4.167085349338028,4.202697770165809,0.562560329810799,1.5178569532328945,10807.516,3234.343,0.1222125891909682,0.1405649119516749,0.2756925246687798,0.1337821496431821
B0034,19,1.4629049605190707,73.14524802595353,3.407206655670774,4.187676357576053,2.1659225933828385,-1.8047483945772265,-0.000847804665056,37.80351021576893,53.39429065914855,4.169635387507023,4.202617783108269,0.5476352513489019,1.5166617681621932,10807.766000000003,3218.25,0.1204120149090822,0.1418460474488152,0.2745721748398868,0.1332738711576423
B0034,20,1.423079450854989,71.15397254274946,3.404574250610661,4.186173516948595,2.148786443036186,-1.7959916493195849,0.0009245072505436,37.3560600006649,53.38470633939791,4.169646779937628,4.201900002226864,0.5405229469643082,1.516851716647352,10805.969,3203.5,0.1213673034622562,0.1424974651809117,0.2760253894237764,0.1345615097092676
B0034,21,1.4051040863603437,70.25520431801718,3.4067467727915552,4.183451670510337,2.176304604588501,-1.781271140675487,-0.000794744491181,37.06076524279572,53.12872869294344,4.172408256956745,4.201955632258883,0.5399652208389274,1.5164492790919246,10781.344,3194.39,0.1219751279044763,0.1407154473007336,0.2753394244113498,0.1333905590492866
B0034,22,1.6329463925070862,81.64731962535431,3.327594909243545,4.171109136894672,2.11932965334224,-1.9422323790824167,0.0002069060341666,39.94613025797719,55.80847324293826,4.159618572598331,4.202917768609574,0.6145060459561105,1.5159696171322974,10500.75,3225.219,0.1231072821956826,0.1405676747491041,0.2764250355079933,0.1342741207292632
B0034,23,1.5687138208259117,78.43569104129558,3.387012528508769,4.183529138373987,2.1509974200024624,-1.868815237704764,0.0077518991191248,38.71835153377607,55.579127556921776,4.1651414018848,4.202696896664308,0.5791797338858875,1.5171220140210846,10759.047000000006,3252.985,0.1280466918304601,0.1470643300916732,0.2816793959266262,0.138489821627477
B0034,24,1.5149520966053402,75.74760483026701,3.393848139834589,4.188330656095053,2.1142806141482584,-1.8406021933680257,0.0016138509377502,38.131331549186825,55.5590605953301,4.167033254905178,4.202718118298573,0.5634089516779731,1.5171252574750325,10808.219,3245.25,0.1249733640758512,0.1434122906953782,0.2791692005262446,0.1369417797314226
B0034,25,1.4855182940634626,74.27591470317313,3.4020764335853744,4.186643866753638,2.1801548663736754,-1.812590614553316,0.0092071637848371,37.90482918212311,55.43438713431678,4.168565366762509,4.202003106646925,0.5554445021475399,1.516363902158352,10806.25,3235.031,0.1253362685889606,0.1434592387184511,0.2794878579142882,0.1363823121813433
B0034,26,1.480771929049074,74.0385964524537,3.400466282848084,4.187573632919629,2.109657199964041,-1.811039196281484,0.0018007448672871,38.06681078125698,55.91432751133226,4.168783927174766,4.202680912656018,0.5535094740496092,1.5189956904573536,10807.046,3228.141,0.1260670230602223,0.1435226557337258,0.2802189705990818,0.1371908481898038
B0034,27,1.484026357317059,74.20131786585294,3.4030809584663944,4.187294591248425,2.1306422513355594,-1.809784174997917,0.0013966005260102,38.24251669378549,55.78439633575717,4.169844414311202,4.20177151538023,0.5470651621646554,1.517014299712306,10807.812,3217.875,0.1253586044095035,0.1442426647678099,0.27931670636175,0.1364831391007617
B0034,28,1.4922153055506522,74.61076527753261,3.4070525055582563,4.183701675158018,2.178786799179312,-1.8021093934434649,0.0015349291811905,38.56098530062726,55.819046085150106,4.16867194938576,4.201831762443355,0.5504671511623632,1.517990909285982,10794.063,3220.219,0.1252713170947647,0.1435591074973786,0.2795061353779458,0.1367878716837259
B0034,29,1.473312924099279,73.66564620496395,3.406027699483825,4.187348905123759,2.1208148015326507,-1.800815649461131,0.0012019585661013,38.38922286871294,55.81813101636483,4.168990958075514,4.202921134124237,0.550138982463395,1.5176420298680668,10807.437999999996,3210.234,0.1251824703120263,0.1461301418255401,0.2798698241148207,0.1376634775318333
B0034,30,1.441593178980006,72.0796589490003,3.408174888188947,4.186484904879302,2.1326343880232206,-1.7788779160462762,0.0021805105234386,37.90831705954933,55.50852980614408,4.170638446947173,4.202042625346241,0.5385683439687238,1.516947770571305,10807.515,3210.546,0.1235425210299043,0.1436713068857462,0.2781874239087222,0.1361265442190335
B0034,31,1.4225873198015788,71.12936599007894,3.405126191511401,4.1865382627627215,2.080806437045425,-1.7776506180150589,0.0026354607172676,37.78900459955153,55.810474269938815,4.171056159481301,4.202211819816428,0.5378771272241398,1.5175018514310283,10801.0,3200.969,0.1242268030578006,0.1451655125287497,0.2793553277932454,0.1368082659832822
B0034,32,1.4266489379486664,71.33244689743333,3.409764436063523,4.187164525329423,2.153621018125857,-1.7757913058945811,0.0032105483742513,37.868460669545925,55.5580463265768,4.172621235478968,4.202680032994377,0.5340104150099522,1.5178416868072024,10808.875,3188.625,0.1237545085880591,0.1458068729337951,0.279593292693042,0.1376139234270532
B0034,33,1.4596775560238575,72.98387780119288,3.410480218060336,4.185560165483177,2.16386574936286,-1.781934305037178,0.0035777890364691,38.32719437027863,55.7456104997617,4.170476581087083,4.202929697839656,0.5398941878627261,1.5169494977113205,10762.766,3191.735,0.1250956920234938,0.1453545718774597,0.2796364929567519,0.1368227720239396
B0034,34,1.4396159938545154,71.98079969272577,3.4102489283524573,4.187111715287616,2.110862355108561,-1.7740392922449235,0.003273882745326,38.222749634083,55.88273287086187,4.171271013791893,4.202781678980514,0.5384242027998614,1.5163220492894431,10727.078,3190.313,0.1267251796303376,0.1452212888923113,0.2810717897575855,0.1382446362045993
B0034,35,1.4195512657848512,70.97756328924257,3.414435733868323,4.187953553733828,2.188936134619456,-1.758159329896538,0.0022661854147259,37.70866248800648,55.52091947034592,4.172449338205165,4.201944329217699,0.525920096588695,1.516340892616997,10807.75,3182.156,0.1240151914207653,0.1459639383506419,0.2786214382251351,0.1370390613687025
B0034,36,1.4118101714470452,70.59050857235226,3.408669177651725,4.186573417418747,2.076995222056859,-1.764462484778239,0.0023926972642869,37.8703638417689,56.03798112972515,4.172137133134322,4.202023310543618,0.5305816435363184,1.5160017788802416,10788.031,3180.156,0.1257307656681546,0.1454321615828021,0.280263092360869,0.1377811330347467
B0034,37,1.4044196701845313,70.22098350922657,3.411832235289692,4.187350410759027,2.138330613016186,-1.7624729823299456,0.002772341179092,37.83489284744581,55.7872631992585,4.173380640128513,4.20285417581094,0.5259331483202798,1.516713585266333,10810.422,3171.953,0.1258754385686939,0.1468292666458347,0.2803027873126635,0.1380651497779187
B0034,38,1.4735059098606866,73.67529549303433,3.412313772481234,4.18502843595743,2.163289759388807,-1.7852228610575491,0.0014464038221226,39.269306296372,56.29505678813318,4.169243825685829,4.202753616957554,0.5452279278119166,1.5157326762815926,10651.297,3192.172,0.1253441117935972,0.1478802597593119,0.2817915551417613,0.1392569509548405
B0034,39,1.492658600645149,74.63293003225745,3.4055246588869954,4.186257969039418,2.011759892668098,-1.806117173524204,0.0007416018320286,40.1506450904851,57.203641711448896,4.1676810647323945,4.203698082590772,0.5589277372296949,1.5178244280092572,10503.469,3194.735,0.1245305976028456,0.1470195765592536,0.2799002803798056,0.1376142866055974
B0034,40,1.4820260149945934,74.10130074972967,3.412772999015033,4.186398813067427,2.162343975515107,-1.7898966673086716,0.0043151690787858,39.44313364004617,56.48442346523092,4.169742949797886,4.202279346049298,0.5404217696012389,1.5167405070258082,10696.625,3178.75,0.12527841795391,0.1478038929970834,0.2812830183697341,0.1390787936417356
B0034,41,1.423575357658995,71.17876788294974,3.415930751375281,4.185933256660042,2.1921995805381784,-1.7588595515353411,0.0025134328913695,38.29706396735563,55.71155596776208,4.171786053787275,4.2020712558776925,0.5372395088561394,1.5181058377202012,10591.812000000004,3165.359,0.1251442699359238,0.1479917274975092,0.2800738849399984,0.1378292043445339
B0034,42,1.403825219724535,70.19126098622675,3.414462463305671,4.187334986366342,2.16034888083278,-1.7569483309674612,0.0019647285616452,38.00009263186772,55.725184853786985,4.173673274835368,4.202819984716841,0.522212597891997,1.5172381222112046,10767.687,3155.25,0.1250367388099057,0.1470983982534746,0.2799325988493846,0.1385472399601202
B0034,43,1.5363173478836123,76.81586739418061,3.3922002422487143,4.176473851854755,2.165521364045302,-1.853554274466124,0.0014215255618606,39.66453202372922,56.68734909187956,4.167445882570789,4.202941274220227,0.5717222423515624,1.5176572334192502,10543.359,3173.766,0.125019199504338,0.145579476401552,0.2791724641966695,0.1369337845973999
B0034,44,1.5440367168176732,77.20183584088366,3.397211952063909,4.186547012412841,2.0714906018792005,-1.846905843453128,0.0069278895267026,40.50364795032053,57.523569542125074,4.165811091832903,4.203014579816813,0.5695166025276936,1.516922038724496,10542.234,3199.485,0.1246732923578224,0.1474804420717201,0.2810419082749857,0.138494895184158
B0034,45,1.507892155360249,75.39460776801245,3.4077342186972084,4.186836439169428,2.160000438530016,-1.809719941535708,0.0013066539770738,39.602225792574906,56.64647124225468,4.136831208880548,4.202784111543329,1.0716673318325058,1.516448717737796,4952.234,3196.015,0.1249954880551176,0.1454261128439781,0.2804759225373875,0.1377867403055518
B0034,46,1.8203060058691087,91.01530029345544,3.305027554247319,4.267804722238553,2.07023691471502,-1.951674467634044,-0.0007573629710346,43.00893271743553,61.22071154968515,4.159552458971074,4.201981975906703,0.6103129352522738,1.5153642003513523,10489.172,3595.281,0.1251092258626547,0.1471351855185385,0.2812711532810187,0.1388158708129565
B0034,47,1.5936575758226643,79.68287879113322,3.3502911943233946,4.183147061073988,2.051324967440629,-1.920877053556143,-0.0006195680264069,40.64495633031262,58.28488787096781,4.163410301989296,4.202031704702152,0.5876173355305384,1.515721040349769,10585.468999999996,3198.0,0.1271503391859585,0.146819498930743,0.2811430255538576,0.1385635316871599
B0034,48,1.533070464968097,76.65352324840485,3.378826251452736,4.186094144264648,2.126099692893142,-1.8756315967871,0.0002504953623738,39.63966215341089,57.592019665372526,4.166801512803628,4.202061914463171,0.5673675176495327,1.5149245460393947,10624.344,3183.516,0.1264638175619604,0.1464806266658573,0.2816673649457346,0.1388169680628878
B0034,49,1.4862143093107285,74.31071546553642,3.390518073285361,4.1869069503681295,2.1895562891910765,-1.837523884399117,0.0017152482598011,39.16680148065847,57.28443182001311,4.168520609873665,4.2040258669974415,0.5477548830255156,1.5153193822651392,10808.781,3183.797,0.1262928369219295,0.1492493873982106,0.2817711071166934,0.1392979583655917
B0034,50,1.5029318848267783,75.14659424133892,3.387526907959532,4.185562043793452,2.074340759266504,-1.8376918380374707,0.0018221767622858,39.82254974386062,57.87208806126728,4.167271688494727,4.2029083048138025,0.5615469431978658,1.5153334880392766,10616.407,3191.516,0.1271233146951738,0.1465866624226255,0.2813827849245174,0.1386688441217422
B0034,51,1.5202185406928062,76.0109270346403,3.3911818711119515,4.186540363518264,2.1265733975652816,-1.84473194943584,0.0026883098926745,40.67552783597674,58.01475740778219,4.167223457502197,4.202832642619886,0.5634230928343231,1.5158482679964709,10536.312,3189.985,0.1246765792226242,0.1488448574616441,0.2801276480975386,0.1381809139190736
B0034,52,1.5118194735004464,75.59097367502233,3.390835631837091,4.182887718757515,2.062739747604538,-1.8363552560101448,0.002423109346653,40.58253841712968,58.312052179468594,4.166783882571568,4.202773147872594,0.5583327005789854,1.517646644881673,10560.766,3189.734,0.124489358707192,0.1481547693370429,0.2803584017292564,0.1386560984780859
B0034,53,1.464601301820905,73.23006509104525,3.396934021472626,4.183577669537621,2.1030377322448675,-1.804847667473282,0.001233836454666,39.684346755235566,57.74556007237976,4.169260519286391,4.202753947538715,0.5494918719987105,1.515634628555095,10591.016000000003,3176.016,0.1275262584906928,0.147604890454372,0.2819181262096265,0.138766186376301
B0034,54,1.4546140961511749,72.73070480755874,3.39949065298916,4.186336344550888,2.1244761059896846,-1.7965264889900276,0.0015573133323275,39.47995207463314,57.59063118746153,4.169672840565577,4.202888420540019,0.5424960750844792,1.5157733573739514,10619.391,3171.36,0.1272960691814162,0.1479466364268468,0.2820346194741024,0.1392953829136497
B0034,55,1.4333400490204142,71.6670024510207,3.3981483429417363,4.184762302875813,2.0601307559265187,-1.7880255809187031,0.0001083350557118,39.48992781243277,57.76023731619168,4.169565546416147,4.202981477710451,0.5428513774524147,1.515654387793833,10570.531,3170.843,0.1260424220403596,0.1491036847446478,0.2812511905732006,0.1388810902207637
B0034,56,1.449326234639616,72.46631173198081,3.398881941115953,4.185022396532557,2.066307670696809,-1.7944904482925368,0.0011304715634254,39.85231027058981,57.84385498440773,4.171227530373792,4.2025034239026,0.5334916213047475,1.5164222166295689,10776.312,3164.672,0.1259736664142202,0.1476030885314802,0.2811643979861942,0.1391316929277758
B0034,57,1.495199821798908,74.7599910899454,3.3979295593430394,4.183906394520297,2.063118102136468,-1.810046150714452,-0.0009828799985898,40.87369030754749,58.50818415025991,4.167716883872941,4.20272233703698,0.5546753737710264,1.514847147242169,10466.766,3177.453,0.1249296806141861,0.150132447088521,0.2807030608235392,0.1386888377111567
B0034,58,1.4720590241846008,73.60295120923004,3.3987236708202504,4.18478065365082,2.015578277968309,-1.801573806556355,0.0002298309157088,40.55984735939729,58.39804679399696,4.169080665739348,4.20301133246666,0.5444190984569093,1.5149433872184388,10605.265,3172.375,0.1259231863090842,0.1490022186394229,0.2819284704643249,0.1397994869784224
B0034,59,1.4097383014648728,70.48691507324364,3.408026711831573,4.184572904357356,2.182520865570816,-1.7534517505866212,0.0006099706214633,38.98866212208888,57.19671566450291,4.172389315472806,4.202831305634024,0.5304438655555201,1.51544400754311,10603.125,3158.406,0.1251478576422379,0.1495313121470634,0.2803560403864722,0.1386004233629135
B0034,60,1.3861944181384176,69.30972090692087,3.407631378055527,4.186221928288161,2.177635067318021,-1.7513221260920175,0.0009541085502518,38.71511147644418,57.09358220904711,4.173075956000725,4.202758811376733,0.5246063352648819,1.515681049829613,10606.375,3141.578,0.127212110588067,0.1490478179338208,0.2829000673665875,0.1399757315239156
B0034,61,1.3624125407550536,68.12062703775268,3.407885887358127,4.185645972879193,2.167549772117144,-1.7425277851045473,-0.0001367770439569,38.51149851182021,57.056434523826645,4.175674683647292,4.203083989809187,0.5128989042729277,1.515532512921411,10776.875,3138.187,0.1250220104431957,0.1488362525812901,0.2803888040583913,0.138512472204645
B0034,62,1.4471377445077278,72.35688722538639,3.400387541194186,4.184966155089575,2.0235981843621835,-1.7826705089192836,0.0007842316136241,40.1124792854564,57.99096942950453,4.1691102545433445,4.203626683398066,0.5353630324354628,1.515645847461879,10545.562,3157.969,0.1261498012706538,0.1488802539580276,0.2815066065883237,0.1397529472052464
B0034,63,1.4554483390450048,72.77241695225024,3.407662296724597,4.181330176160959,2.184010507272112,-1.7740815054978625,0.0013241893499252,40.84012758949483,58.16328313862759,4.169699701361191,4.203157569390327,0.5481699467818649,1.5153545109815685,10429.0,3159.281,0.1262382116404525,0.1477724527275404,0.2805249990486068,0.138125236949323
B0034,64,1.4423952167302958,72.11976083651479,3.4032529056881784,4.186951481965634,2.0392577121107047,-1.7809841749397886,-0.0003952233410601,40.348969230016365,58.29542391419101,4.171127214376993,4.203921502221911,0.5359394965602723,1.5162646905618784,10565.141,3150.375,0.1275273799981891,0.1483581068321612,0.2827428663720989,0.1399289239575119
B0034,65,1.377541945989605,68.87709729948025,3.406174357529073,4.1857251578423,2.0999808615526177,-1.747182095051256,0.0004669539506793,38.95729074496056,57.375182540416354,4.1728736111282405,4.2028155710009525,0.5199255877612009,1.514783800019531,10601.171000000002,3134.078,0.1267067649942199,0.1505559141496879,0.2818662534688135,0.13962232732397
B0034,66,1.3539935892900532,67.69967946450267,3.404973694436225,4.18361645238679,2.063136946201327,-1.73814436809975,0.000404425070258,38.73711200799833,57.42041259082052,4.175264471064526,4.2029899194011735,0.511736614355178,1.5160333822483227,10754.719,3129.797,0.1271239415617905,0.1473348966192847,0.2814764050666735,0.1388884355223093
B0034,67,1.5509038861664448,77.54519430832224,3.3580774287935817,4.17325067272426,2.120762756881349,-1.8824146171130407,0.0012788914489122,40.231060876384255,57.71520595046742,4.166385612876513,4.203294544053488,0.5733900421602943,1.5155072825516502,10584.188,3161.89,0.1261700764551827,0.149951006318501,0.2813727171053264,0.1391166467553167
B0034,68,1.5562932697752867,77.81466348876434,3.38250056099739,4.184028931910909,2.19170788700899,-1.8524024614367005,-0.0001740371244319,40.929553501935686,58.17136403259683,4.165441958926361,4.203748285839759,0.5731085793893098,1.5152863491010398,10464.969,3196.859,0.1260775043428536,0.1485469199588018,0.281234759330883,0.1391312766501805
B0034,69,1.5067526605064707,75.33763302532354,3.390086865994553,4.185455613390746,2.1203887966971293,-1.826530681368946,0.0006646404810077,39.99370931902224,57.753084428922655,4.167698609554352,4.203091585721746,0.5553001905535428,1.515722510860212,10569.391,3171.906,0.1259847009117174,0.1500907839197341,0.2816369569058912,0.1392385875557846
B0034,70,1.444138733302766,72.2069366651383,3.392978809154906,4.183582231077479,2.0630039985317543,-1.7929643530908497,0.0018050189062082,39.1022619385273,57.5103657978898,4.16988814265936,4.203175459109847,0.5404247610620538,1.5151977558668217,10571.078,3160.842999999993,0.1258468150180572,0.1500417113466578,0.2825007853870855,0.1402865811993104
B0034,71,1.4144103811292437,70.72051905646218,3.400527096110287,4.1831604654402685,2.1811524820912926,-1.7679531131415924,0.0019812169597072,38.63703610404588,56.86348453612092,4.171961888558275,4.203656241043499,0.5287855918828983,1.5149357015750924,10625.235,3147.141,0.1256610940601607,0.1505546868464956,0.28111089839506,0.1393586147305823
B0034,72,1.3897574212362729,69.48787106181365,3.4009920061492966,4.184589576893444,2.155432405052415,-1.758494914822024,0.0146311694909085,38.457946337552535,56.97607576818629,4.174340206601163,4.202797229916237,0.5210564478968879,1.515233567842821,10745.625,3141.203,0.1259459876773694,0.1508850262189733,0.2827745284948982,0.1399942663175259
B0034,73,1.449968311475299,72.49841557376496,3.395963139634734,4.1839152437949645,2.0671609840346776,-1.791362432884086,-0.0002489305736548,39.98853422500312,57.956995411354825,4.169366317163834,4.2023737885047225,0.5592456880609152,1.5151852712804084,10181.329,3151.047,0.1281248698098174,0.146054201901005,0.2822381258593012,0.13887524935369
B0034,74,1.4678653068012166,73.39326534006084,3.399629787670528,4.184717109573573,2.1233368877812127,-1.7913224989214864,0.0017035076717763,40.84025138634754,58.3663921180059,4.1689672566271705,4.202992751555772,0.5470263285285328,1.5162403708078944,10451.172,3159.172,0.1291754709943593,0.1487549819388528,0.2835962071616655,0.1403890926709996
B0034,75,1.4290644310445066,71.45322155222533,3.3983167205445777,4.184251380689682,2.032509026773449,-1.7734088198098006,7.260499407977222e-05,39.64173378499159,57.883249801186295,4.171408377600883,4.203068787832014,0.5263268616006406,1.5159499656827322,10622.0,3141.047,0.1281769482600933,0.149620093954911,0.2830119633090972,0.1399782658869998
B0034,76,1.376744834668327,68.83724173341635,3.398539512076107,4.182749347441237,2.010095847748964,-1.7476951824023108,0.0018931841045314,38.82196729294636,57.62604602919208,4.172561390122759,4.202999737451624,0.519532243893783,1.5155870235253142,10618.156,3135.0310000000027,0.129339376928962,0.1488266666977823,0.2841417449097598,0.1407579876913904
B0034,77,1.3515813262521057,67.57906631260528,3.40654652300618,4.182152014334447,2.184505347565892,-1.7290779932589335,0.0010066000987554,38.27601981086532,56.803768142247485,4.176216192016149,4.202908174088808,0.5058558532127233,1.5159636684650724,10808.063,3117.984,0.1280619860760862,0.152015146746944,0.2831660240390689,0.140590507317189
B0034,78,1.353993472828928,67.6996736414464,3.406778113087296,4.183323525954108,2.1991319506434475,-1.72909022193074,0.0011354193755573,38.30615482092432,56.88027382398077,4.1746965922009975,4.20375595132812,0.51159876457542,1.515865088675752,10685.218,3125.328,0.1288554727133594,0.1506303179552148,0.2839745323044492,0.1414749776167654
B0034,79,1.3577165116893766,67.88582558446883,3.404421419209012,4.18535045289718,2.1256164107912863,-1.7360856942372698,0.001154777599894,38.50347850214561,57.11228470728586,4.173965686569709,4.203091703447729,0.5090797453511555,1.5157630823383297,10707.359,3120.172,0.1276233206471774,0.1520611644794443,0.2829015584450902,0.140737886968941
B0034,80,1.334169315351027,66.70846576755135,3.4020136665550305,4.182766239696235,2.059592858883293,-1.7266849618679287,0.0013806992719649,38.25735173096823,57.23777746505438,4.174104338662091,4.201954487178243,0.5037882023179308,1.516488189280388,10745.422,3116.641,0.1285235940686088,0.1513695168864817,0.283922385522238,0.1415178338210056
B0034,81,1.3372147888783987,66.86073944391994,3.408929572366065,4.181823483700895,2.196715966153447,-1.7171675465127405,0.0013891789726567,38.29433048905591,56.79550408983589,4.175747388604748,4.202277947811094,0.5023357641502812,1.5160827647477495,10771.906000000004,3110.844,0.1281399196144985,0.1531332374519551,0.2845594508574611,0.1414590357331512
B0034,82,1.339045224276927,66.95226121384636,3.407512024075691,4.1857303262234575,2.179169443366329,-1.7243425380133646,0.0011128765557092,38.19006452807094,56.74357378980126,4.176457856456123,4.202746861022943,0.4985197520796856,1.5155585143267032,10787.235,3101.406,0.1277624590570417,0.1517947179106206,0.2836536144634032,0.1415636164742955
B0034,83,1.3439244604756322,67.19622302378161,3.4012246723873063,4.180937577273335,2.0729178734316847,-1.7314023398283604,0.0009343179831969,38.32673773585545,57.1850535860252,4.175425326989728,4.203174489563959,0.5045329550946365,1.5159534181503378,10792.047,3099.563,0.1280301347971148,0.149620830035748,0.2828185535119278,0.1397269525369021
B0034,84,1.3454786192090245,67.27393096045122,3.4019343263921806,4.185670680684665,2.058553622170445,-1.7315370302816349,0.0011101596079035,38.326112920062165,57.13163600499266,4.1753609492841175,4.202950783300137,0.5032825898054758,1.5156426356233286,10773.047,3104.64,0.1287632732985492,0.1512289070426518,0.2843269000747898,0.1417314340886129
B0034,85,1.3482263029682544,67.41131514841273,3.4080993396118826,4.184780807786567,2.1859283824053053,-1.7217927604432464,0.0062758414715402,38.2504483640825,56.68621589748299,4.175830738401566,4.20292493162433,0.4995707509113772,1.5152702288316904,10769.843,3099.875,0.1273350327236057,0.1526006935024498,0.2831916479912497,0.1410740879518283
B0034,86,1.3373192299576058,66.86596149788029,3.4012585484878985,4.184776951807234,2.047929270109934,-1.728989688622418,0.0010934428723549,38.25522153140731,57.14457415944487,4.175879202116087,4.203191379438608,0.500487170039037,1.516043403295502,10775.547,3093.25,0.127934454039426,0.1530529539595037,0.2842333676406444,0.1420422451987494
B0034,87,1.3402523341553034,67.01261670776518,3.400118948427692,4.184920385211051,2.0282334120244614,-1.7363791085179334,-0.0002687342222298,38.4827926779255,57.28985408720813,4.176622607408298,4.203185449591353,0.4982180398641618,1.5148266373344972,10812.718999999996,3086.688,0.1269216243169195,0.1523759870999434,0.2830215261723225,0.14109028402783
B0034,88,1.329096568237912,66.45482841189559,3.4044380735101045,4.181326694340018,2.128944717359417,-1.7191649059489624,0.0034678236592646,38.208311929566015,56.90074118043176,4.1758522006317245,4.202833803125309,0.5006020269662985,1.5150910687561838,10757.516,3094.281,0.1273923195729759,0.1530415890232465,0.2840963816975952,0.1418701403524458
B0034,89,1.3323485655766352,66.61742827883175,3.4027761465827293,4.184466822637345,2.080780257241255,-1.7265467227383982,0.0016669359763762,38.37963443029051,57.126183132620525,4.175944728794043,4.201954171193939,0.5025173928703311,1.515272025166965,10744.219,3088.328,0.1275044964744739,0.1525147927664144,0.2835843081030567,0.1410548095007803
B0034,90,1.3501541310555516,67.50770655277758,3.407661438923026,4.185698992912854,2.18178697368346,-1.726628901233422,0.0026485048966212,38.847888287026734,57.09006956503022,4.17616985435589,4.202925743550863,0.5068970565634918,1.5159138661682765,10683.484,3095.687,0.1290102771463865,0.1486956552677028,0.2834696904178886,0.1403007694090949
B0034,91,1.381523441054128,69.0761720527064,3.406219322901771,4.188177492671976,2.1600430451609207,-1.7439767424511523,0.0013378449788513,39.55793696996327,57.56129571557157,4.173417930349386,4.203681889990859,0.5089456969239338,1.515584130480701,10618.578,3102.062,0.1284889021028816,0.1529669120425019,0.2835739094248682,0.1413241764069403
B0034,92,1.3835971952817807,69.17985976408903,3.403483836522725,4.181899265811891,2.0578741386350488,-1.7438949547598264,0.0010649532583859,39.99598965677591,58.12885115554352,4.174690974202329,4.203274642953604,0.5040744630176888,1.5153703680429145,10812.922,3107.141,0.1278146946800452,0.1529550899800816,0.283377381877719,0.1412591929653947
B0034,93,1.33011618620809,66.5058093104045,3.401643655881062,4.180083219210065,2.054577698980584,-1.7239330841004026,0.0059369355182463,38.63711136364424,57.35750604508094,4.174856810782123,4.201919344198355,0.5001126769086609,1.5167623971537845,10742.593999999996,3090.719,0.1278146946800452,0.1529550899800816,0.283377381877719,0.1412591929653947
B0034,94,1.3176982121703231,65.88491060851615,3.401100143150002,4.1821779958572005,2.0610721424538947,-1.7215733668196036,0.0003390728794783,38.17458507378806,57.07647448385972,4.176416306337528,4.2038354605950925,0.4940353313740153,1.5154154777455644,10811.156,3069.812,0.1278146946800452,0.1529550899800816,0.283377381877719,0.1412591929653947
B0034,95,1.3063657719651272,65.31828859825636,3.406245698013471,4.1841115419161925,2.1769630360366774,-1.7115169207570662,0.0011136677193194,37.84309122903104,56.56265009891403,4.176802972397808,4.203171054830049,0.4881853054750586,1.5151975205020678,10808.406,3064.437,0.1278146946800452,0.1529550899800816,0.283377381877719,0.1412591929653947
B0034,96,1.3381567383793782,66.90783691896891,3.404609654515602,4.182953933920961,2.123117073996824,-1.7218255733894667,0.0012646505805006,38.7849806497393,57.16856231635899,4.1761642597571065,4.202862006441632,0.4973028127046766,1.5157491129538274,10785.266,3083.25,0.1278146946800452,0.1529550899800816,0.283377381877719,0.1412591929653947
B0034,97,1.3563258092165067,67.81629046082533,3.3978374456616303,4.185231964742196,1.992728560786441,-1.7464028089407726,0.0015946623938485,39.47058624854092,57.902838661735686,4.176348336141137,4.203672889958512,0.5023600114047612,1.5153587287392225,10777.656,3076.484,0.1278146946800452,0.1529550899800816,0.283377381877719,0.1412591929653947
B0034,98,1.3648997529550058,68.24498764775029,3.39586477636226,4.183603781291225,1.9677573642714887,-1.7536342273893653,0.000102227635361,39.61654428235802,58.11517890209301,4.174743878075992,4.203045214566949,0.5076891863389719,1.5149056553529,10717.719,3081.297,0.1278146946800452,0.1529550899800816,0.283377381877719,0.1412591929653947
B0034,99,1.3337639975535058,66.68819987767529,3.4029256137765205,4.1847480185320505,2.12435243753564,-1.726531730710585,1.4190786375877196e-05,38.42381623938057,56.98035659049231,4.176685490634909,4.20310843753811,0.4943215672076142,1.5159756863482523,10795.0,3065.953,0.1278146946800452,0.1529550899800816,0.283377381877719,0.1412591929653947
B0034,100,1.3060123668658763,65.30061834329382,3.4052852363977686,4.18481289618272,2.1817137827751827,-1.7162971244779048,0.0042214131704376,38.11461669687029,56.67208442551173,4.176650938034034,4.2030813994782426,0.488466341742845,1.5153417612459166,10810.0,3055.828,0.1278146946800452,0.1529550899800816,0.283377381877719,0.1412591929653947
B0034,101,1.3101868361375808,65.50934180687904,3.4007629589889867,4.182816385597531,2.087539695609617,-1.7241037426046355,-0.0002054587509037,38.33391837467718,57.04472631715234,4.176054170595744,4.202637323365671,0.4897352805589718,1.5147854187191794,10812.297,3051.468,0.1278146946800452,0.1529550899800816,0.283377381877719,0.1412591929653947
B0034,102,1.3567668941696105,67.83834470848052,3.4011297944340977,4.182086976575588,2.068960188840925,-1.734239204579505,0.0024620812789465,39.42514383600653,57.64730160708694,4.176494104177634,4.204031746332546,0.4953908321508109,1.5152707813513084,10813.297,3069.0,0.1278146946800452,0.1529550899800816,0.283377381877719,0.1412591929653947
