battery_id,cycle_number,ambient_temperature,capacity,soh
B0029,33,43,1.6492566306631429,82.46283153315714
B0029,34,43,1.6409676757039668,82.04838378519834
B0029,35,43,1.6456360229757092,82.28180114878546
B0029,36,43,1.654547743574037,82.72738717870185
B0029,37,43,1.6461201520877546,82.30600760438773
B0029,38,43,1.6275119188151763,81.37559594075881
B0029,39,43,1.6200530533464497,81.00265266732248
B0029,40,43,1.612079811711934,80.60399058559669
B0028,1,24,1.8046847720100736,90.23423860050369
B0028,2,24,1.804783321452588,90.2391660726294
B0028,3,24,1.797618668222458,89.8809334111229
B0028,4,24,1.7929913687761174,89.64956843880587
B0028,5,24,1.7919180081592216,89.59590040796108
B0028,6,24,1.775026135903797,88.75130679518986
B0028,7,24,1.7920487852223417,89.60243926111708
B0028,8,24,1.790475801581265,89.52379007906325
B0028,9,24,1.7868365091987264,89.34182545993632
B0028,10,24,1.7871529619962183,89.35764809981092
B0028,11,24,1.7816340617009505,89.08170308504752
B0028,12,24,1.7850235136604733,89.25117568302366
B0028,13,24,1.7803865429693038,89.0193271484652
B0028,14,24,1.7789060856417256,88.94530428208628
B0028,15,24,1.7738387518973049,88.69193759486524
B0028,16,24,1.769682881523146,88.4841440761573
B0028,17,24,1.7408787283206992,87.04393641603497
B0028,18,24,1.7648189744011906,88.24094872005954
B0028,19,24,1.7617857390844025,88.08928695422013
B0028,20,24,1.75770610357021,87.88530517851049
B0028,21,24,1.7519375960601256,87.59687980300627
B0028,22,24,1.7521244035832175,87.60622017916087
B0028,23,24,1.759771413398964,87.9885706699482
B0028,24,24,1.7483011320324189,87.41505660162095
B0028,25,24,1.7411482627836237,87.05741313918118
B0028,26,24,1.7363833316311177,86.81916658155589
B0028,27,24,1.736559066269527,86.82795331347634
B0028,28,24,1.7172335652295243,85.86167826147621
B0042,1,22,1.7287126633755356,86.43563316877677
B0042,2,22,1.7314706281853145,86.57353140926573
B0042,3,22,1.7282350363146088,86.41175181573044
B0042,4,22,1.720344742291621,86.01723711458105
B0042,5,22,1.7221734367707635,86.10867183853817
B0042,6,22,0.0,0.0
B0042,7,22,1.708669577331945,85.43347886659724
B0042,8,22,1.7036476485918646,85.18238242959323
B0042,9,22,1.6958375743577971,84.79187871788986
B0042,10,22,1.6949064846676911,84.74532423338455
B0042,11,22,1.6874768094352457,84.37384047176228
B0042,12,22,1.685989172917945,84.29945864589725
B0042,13,22,1.6782864747774933,83.91432373887466
B0042,14,22,1.6739647640901527,83.69823820450763
B0042,15,22,1.6722378801237066,83.61189400618532
B0042,16,22,1.675989790049197,83.79948950245985
B0042,17,22,1.6618247672847988,83.09123836423994
B0042,18,22,1.6606710352566112,83.03355176283056
B0042,19,22,1.6530644874507203,82.65322437253602
B0042,20,22,1.649953986270456,82.4976993135228
B0042,21,22,1.681297805444492,84.0648902722246
B0042,22,22,1.6700520424481298,83.50260212240649
B0042,23,22,1.667181860354792,83.35909301773961
B0042,24,22,1.6568865613275168,82.84432806637584
B0042,25,22,1.6449819446579936,82.24909723289969
B0042,26,22,1.639214585000014,81.9607292500007
B0042,27,22,1.6410599890208055,82.05299945104028
B0042,28,22,1.643269651219848,82.16348256099239
B0042,29,22,1.6298673102402297,81.49336551201148
B0042,30,22,1.6238536344658807,81.19268172329403
B0042,31,22,1.6186308887044174,80.93154443522087
B0042,32,22,1.6193418112441196,80.96709056220598
B0042,33,22,1.614593271326993,80.72966356634966
B0042,34,22,1.6072040891927848,80.36020445963923
B0042,35,22,1.6012663590062357,80.06331795031178
B0042,36,22,1.594040741063104,79.7020370531552
B0042,37,22,1.5946888289374477,79.73444144687238
B0042,38,22,1.5882100957302596,79.41050478651299
B0042,39,22,1.587985558077698,79.39927790388491
B0042,40,22,1.5799165406650344,78.99582703325171
B0042,41,22,1.5655946193652834,78.27973096826418
B0042,42,4,0.0707012773734017,3.5350638686700853
B0042,43,4,0.0841687853013907,4.208439265069535
B0042,44,4,0.0844378562146582,4.22189281073291
B0042,45,4,0.0847891906059033,4.239459530295165
B0042,46,4,0.0933425818344258,4.66712909172129
B0042,47,4,0.1060318013139778,5.30159006569889
B0042,48,4,0.106505866207118,5.3252933103558995
B0042,49,4,0.0943911158551295,4.719555792756475
B0042,50,4,0.0945059592738711,4.7252979636935555
B0042,51,4,0.0821145610821562,4.10572805410781
B0042,52,4,0.0951847063194674,4.7592353159733705
B0042,53,4,0.0953912999865905,4.769564999329525
B0042,54,4,0.0828966456585456,4.14483228292728
B0042,55,4,0.083431990364526,4.171599518226301
B0042,56,4,0.0962477215649569,4.812386078247845
B0042,57,4,0.0871279249656989,4.356396248284946
B0042,58,4,0.0968191218275757,4.840956091378785
B0042,59,4,0.084400548913451,4.22002744567255
B0042,60,4,0.0977012171667452,4.88506085833726
B0042,61,4,0.0851742647657266,4.25871323828633
B0042,62,4,0.0847199354487912,4.2359967724395595
B0042,63,4,0.0854883696989364,4.27441848494682
B0042,64,4,0.085777499334335,4.28887496671675
B0042,65,4,0.0859555325524583,4.297776627622915
B0042,66,4,0.0861479697965832,4.3073984898291595
B0042,67,4,0.0865245080899333,4.326225404496665
B0042,68,4,0.0867603642868573,4.338018214342865
B0042,69,4,0.0866202538937107,4.331012694685535
B0042,70,4,0.0869802394927499,4.349011974637495
B0042,71,4,0.0738778711347396,3.69389355673698
B0042,72,4,0.0877586570223188,4.387932851115941
B0042,73,4,0.0879057630027299,4.395288150136495
B0042,74,4,0.0880878488220017,4.404392441100085
B0042,75,4,0.0883425026815871,4.417125134079355
B0042,76,4,0.0746305533274507,3.7315276663725347
B0042,77,4,0.0748569866512269,3.742849332561345
B0042,78,4,0.0752757364314176,3.7637868215708803
B0042,79,4,0.0753235186048872,3.7661759302443603
B0042,80,4,0.0755376530236719,3.7768826511835947
B0042,81,4,0.0758428560612825,3.7921428030641247
B0042,82,4,0.0759921803489148,3.79960901744574
B0042,83,4,0.0762165260959199,3.810826304795995
B0042,84,4,0.0621692314155252,3.10846157077626
B0042,85,4,0.0759822277461493,3.7991113873074647
B0042,86,4,0.0622701354894356,3.11350677447178
B0042,87,4,0.0625944660879844,3.12972330439922
B0042,88,4,1.4377344766079456,71.88672383039729
B0042,89,4,1.5246019289244055,76.23009644622027
B0042,90,4,1.5215273965539478,76.07636982769739
B0042,91,4,1.5155323631175952,75.77661815587976
B0042,92,4,1.5044249661534554,75.22124830767277
B0042,93,4,1.5001507149498807,75.00753574749403
B0042,94,4,1.489011227320312,74.4505613660156
B0042,95,4,1.4810149357562843,74.05074678781422
B0042,96,4,1.476262027748574,73.8131013874287
B0042,97,4,1.466255102543896,73.31275512719479
B0042,98,4,1.459328259381702,72.9664129690851
B0042,99,4,1.445704157754381,72.28520788771905
B0042,100,4,1.4400686089389023,72.00343044694512
B0042,101,4,1.4290313659547842,71.45156829773921
B0042,102,4,1.414172188151386,70.7086094075693
B0042,103,4,1.415603079129078,70.7801539564539
B0042,104,4,1.3994410223300702,69.97205111650351
B0042,105,4,1.395963528579491,69.79817642897454
B0042,106,4,1.3929784652630588,69.64892326315294
B0042,107,4,1.3740772023800918,68.70386011900459
B0042,108,4,1.3752493030002435,68.76246515001218
B0042,109,4,1.3671966130854505,68.35983065427253
B0042,110,4,1.356887600783644,67.8443800391822
B0042,111,4,1.3449320225969348,67.24660112984674
B0042,112,4,1.3374691704584258,66.8734585229213
B0034,1,24,0.7459302957645664,37.29651478822832
B0034,2,24,1.6623217152845853,83.11608576422927
B0034,3,24,1.645087369694532,82.2543684847266
B0034,4,24,1.620729289277574,81.0364644638787
B0034,5,24,1.5967402025126003,79.83701012563002
B0034,6,24,1.4856500618812698,74.28250309406349
B0034,7,24,1.4866702197497013,74.33351098748506
B0034,8,24,1.4701330958405268,73.50665479202634
B0034,9,24,1.4565041801019636,72.82520900509817
B0034,10,24,1.4418961035576472,72.09480517788236
B0034,11,24,1.4370949588970292,71.85474794485145
B0034,12,24,1.4458703624967404,72.29351812483702
B0034,13,24,1.432104054561837,71.60520272809185
B0034,14,24,1.426720633302465,71.33603166512324
B0034,15,24,1.4230846885129826,71.15423442564914
B0034,16,24,1.4409479522418909,72.04739761209454
B0034,17,24,1.486901544051865,74.34507720259325
B0034,18,24,1.5245313226850703,76.22656613425352
B0034,19,24,1.4629049605190707,73.14524802595353
B0034,20,24,1.423079450854989,71.15397254274946
B0034,21,24,1.4051040863603437,70.25520431801718
B0034,22,24,1.6329463925070862,81.64731962535431
B0034,23,24,1.5687138208259117,78.43569104129558
B0034,24,24,1.5149520966053402,75.74760483026701
B0034,25,24,1.4855182940634626,74.27591470317313
B0034,26,24,1.480771929049074,74.0385964524537
B0034,27,24,1.484026357317059,74.20131786585294
B0034,28,24,1.4922153055506522,74.61076527753261
B0034,29,24,1.473312924099279,73.66564620496395
B0034,30,24,1.441593178980006,72.0796589490003
B0034,31,24,1.4225873198015788,71.12936599007894
B0034,32,24,1.4266489379486664,71.33244689743333
B0034,33,24,1.4596775560238575,72.98387780119288
B0034,34,24,1.4396159938545154,71.98079969272577
B0034,35,24,1.4195512657848512,70.97756328924257
B0034,36,24,1.4118101714470452,70.59050857235226
B0034,37,24,1.4044196701845313,70.22098350922657
B0034,38,24,1.4735059098606866,73.67529549303433
B0034,39,24,1.492658600645149,74.63293003225745
B0034,40,24,1.4820260149945934,74.10130074972967
B0034,41,24,1.423575357658995,71.17876788294974
B0034,42,24,1.403825219724535,70.19126098622675
B0034,43,24,1.5363173478836123,76.81586739418061
B0034,44,24,1.5440367168176732,77.20183584088366
B0034,45,24,1.507892155360249,75.39460776801245
B0034,46,24,1.8203060058691087,91.01530029345544
B0034,47,24,1.5936575758226643,79.68287879113322
B0034,48,24,1.533070464968097,76.65352324840485
B0034,49,24,1.4862143093107285,74.31071546553642
B0034,50,24,1.5029318848267783,75.14659424133892
B0034,51,24,1.5202185406928062,76.0109270346403
B0034,52,24,1.5118194735004464,75.59097367502233
B0034,53,24,1.464601301820905,73.23006509104525
B0034,54,24,1.4546140961511749,72.73070480755874
B0034,55,24,1.4333400490204142,71.6670024510207
B0034,56,24,1.449326234639616,72.46631173198081
B0034,57,24,1.495199821798908,74.7599910899454
B0034,58,24,1.4720590241846008,73.60295120923004
B0034,59,24,1.4097383014648728,70.48691507324364
B0034,60,24,1.3861944181384176,69.30972090692087
B0034,61,24,1.3624125407550536,68.12062703775268
B0034,62,24,1.4471377445077278,72.35688722538639
B0034,63,24,1.4554483390450048,72.77241695225024
B0034,64,24,1.4423952167302958,72.11976083651479
B0034,65,24,1.377541945989605,68.87709729948025
B0034,66,24,1.3539935892900532,67.69967946450267
B0034,67,24,1.5509038861664448,77.54519430832224
B0034,68,24,1.5562932697752867,77.81466348876434
B0034,69,24,1.5067526605064707,75.33763302532354
B0034,70,24,1.444138733302766,72.2069366651383
B0034,71,24,1.4144103811292437,70.72051905646218
B0034,72,24,1.3897574212362729,69.48787106181365
B0034,73,24,1.449968311475299,72.49841557376496
B0034,74,24,1.4678653068012166,73.39326534006084
B0034,75,24,1.4290644310445066,71.45322155222533
B0034,76,24,1.376744834668327,68.83724173341635
B0034,77,24,1.3515813262521057,67.57906631260528
B0034,78,24,1.353993472828928,67.6996736414464
B0034,79,24,1.3577165116893766,67.88582558446883
B0034,80,24,1.334169315351027,66.70846576755135
B0034,81,24,1.3372147888783987,66.86073944391994
B0034,82,24,1.339045224276927,66.95226121384636
B0034,83,24,1.3439244604756322,67.19622302378161
B0034,84,24,1.3454786192090245,67.27393096045122
B0034,85,24,1.3482263029682544,67.41131514841273
B0034,86,24,1.3373192299576058,66.86596149788029
B0034,87,24,1.3402523341553034,67.01261670776518
B0034,88,24,1.329096568237912,66.45482841189559
B0034,89,24,1.3323485655766352,66.61742827883175
B0034,90,24,1.3501541310555516,67.50770655277758
B0034,91,24,1.381523441054128,69.0761720527064
B0034,92,24,1.3835971952817807,69.17985976408903
B0034,93,24,1.33011618620809,66.5058093104045
B0034,94,24,1.3176982121703231,65.88491060851615
B0034,95,24,1.3063657719651272,65.31828859825636
B0034,96,24,1.3381567383793782,66.90783691896891
B0034,97,24,1.3563258092165067,67.81629046082533
B0034,98,24,1.3648997529550058,68.24498764775029
B0034,99,24,1.3337639975535058,66.68819987767529
B0034,100,24,1.3060123668658763,65.30061834329382
B0034,101,24,1.3101868361375808,65.50934180687904
B0034,102,24,1.3567668941696105,67.83834470848052
B0034,103,24,1.3916857433587717,69.58428716793858
B0034,104,24,1.3629935079344777,68.14967539672388
B0034,105,24,1.3211711973900628,66.05855986950314
B0034,106,24,1.3074869015593356,65.37434507796678
B0034,107,24,1.3105881895483489,65.52940947741745
B0034,108,24,1.376312668196664,68.8156334098332
B0034,109,24,1.391764929132287,69.58824645661436
B0034,110,24,1.3649746353453525,68.24873176726763
B0034,111,24,1.3219093937291897,66.09546968645948
B0034,112,24,1.3090033888073913,65.45016944036956
B0034,113,24,1.3327005721973733,66.63502860986867
B0034,114,24,1.7423975189669398,87.11987594834699
B0034,115,24,1.37734756281946,68.867378140973
B0034,116,24,1.34875988767775,67.4379943838875
B0034,117,24,1.3501504559881146,67.50752279940573
B0034,118,24,1.3387814875085953,66.93907437542977
B0034,119,24,1.3253371210402685,66.26685605201342
B0034,120,24,1.3308160596334049,66.54080298167024
B0034,121,24,1.333083376618503,66.65416883092516
B0034,122,24,1.3333226534895923,66.66613267447961
B0034,123,24,1.3264281097516477,66.32140548758238
B0034,124,24,1.323971040986857,66.19855204934285
B0034,125,24,1.3249364225071156,66.24682112535578
B0034,126,24,1.3283067675570923,66.41533837785461
B0034,127,24,1.314584348909226,65.7292174454613
B0034,128,24,1.3166841798543305,65.83420899271653
B0034,129,24,1.3041727649654071,65.20863824827036
B0034,130,24,1.3534450073572306,67.67225036786154
B0034,131,24,1.371294082513786,68.5647041256893
B0034,132,24,1.357699321922511,67.88496609612555
B0034,133,24,1.3286903090919502,66.43451545459752
B0034,134,24,1.3143943268181724,65.71971634090862
B0034,135,24,1.3866783030110723,69.33391515055362
B0034,136,24,1.3868330458429208,69.34165229214604
B0034,137,24,1.3548037379291014,67.74018689645507
B0034,138,24,1.3255787669951669,66.27893834975835
B0034,139,24,1.3119728676377551,65.59864338188775
B0034,140,24,1.3064487948795198,65.32243974397599
B0034,141,24,1.3418431880549024,67.09215940274512
B0034,142,24,1.3609210170759327,68.04605085379663
B0034,143,24,1.329960367739497,66.49801838697485
B0034,144,24,1.299069387625936,64.9534693812968
B0034,145,24,1.2984544371955695,64.92272185977848
B0034,146,24,1.317648609161009,65.88243045805045
B0034,147,24,1.3360648564106594,66.80324282053297
B0034,148,24,1.3635797361860138,68.1789868093007
B0034,149,24,1.3333112541544827,66.66556270772413
B0034,150,24,1.3023273463118925,65.11636731559463
B0034,151,24,1.2888728444455877,64.44364222227938
B0034,152,24,1.2902746194203034,64.51373097101516
B0034,153,24,1.292407565676824,64.62037828384119
B0034,154,24,1.295409150510234,64.7704575255117
B0034,155,24,1.283229881592695,64.16149407963475
B0034,156,24,1.4557454024367815,72.78727012183907
B0034,157,24,1.454676342673242,72.7338171336621
B0034,158,24,1.423427718198495,71.17138590992475
B0034,159,24,1.392551210363313,69.62756051816565
B0034,160,24,1.3765732493746907,68.82866246873454
B0034,161,24,1.3810190828982352,69.05095414491176
B0034,162,24,1.4007568321672863,70.03784160836432
B0034,163,24,1.374645303479972,68.7322651739986
B0034,164,24,1.3345924114397838,66.72962057198919
B0034,165,24,1.336396621564738,66.8198310782369
B0034,166,24,1.3069152971756248,65.34576485878124
B0034,167,24,1.341539456674081,67.07697283370405
B0034,168,24,1.346388970161922,67.3194485080961
B0034,169,24,1.344989807277774,67.2494903638887
B0034,170,24,1.3158760805047784,65.79380402523893
B0034,171,24,1.2972766889740088,64.86383444870044
B0034,172,24,1.2851255211005648,64.25627605502824
B0034,173,24,1.3190209156530253,65.95104578265126
B0034,174,24,1.3410097849290994,67.05048924645497
B0034,175,24,1.326126983882746,66.3063491941373
B0034,176,24,1.3091442679990724,65.45721339995362
B0034,177,24,1.363001289617145,68.15006448085725
B0034,178,24,1.329285701687194,66.4642850843597
B0034,179,24,1.2969085930621855,64.84542965310928
B0034,180,24,1.2986285924941396,64.93142962470698
B0034,181,24,1.2840657611821942,64.20328805910971
B0034,182,24,1.3021015914136362,65.10507957068181
B0034,183,24,1.3089076351731337,65.44538175865668
B0034,184,24,1.2722519696513912,63.61259848256956
B0034,185,24,1.276011534360331,63.80057671801656
B0034,186,24,1.2605053003103004,63.02526501551502
B0034,187,24,1.2660681251347117,63.303406256735585
B0034,188,24,1.265829016865281,63.29145084326405
B0034,189,24,1.2655873898206993,63.27936949103496
B0034,190,24,1.2663598323027554,63.31799161513777
B0034,191,24,1.2868479432728903,64.34239716364452
B0034,192,24,1.270026164613209,63.50130823066045
B0034,193,24,1.34598253292492,67.299126646246
B0034,194,24,1.3286875315413778,66.43437657706889
B0034,195,24,1.31203071983408,65.601535991704
B0034,196,24,1.295125492961198,64.7562746480599
B0034,197,24,1.2802601605963335,64.01300802981667
B0038,1,24,0.8980573709676724,44.902868548383616
B0038,2,24,1.1026236331914077,55.13118165957038
B0038,3,24,1.0885801879473431,54.42900939736715
B0038,4,24,1.0613249847591086,53.06624923795543
B0038,5,24,1.0347062057983545,51.73531028991773
B0038,6,24,1.0269978594353013,51.349892971765065
B0038,7,24,1.078501971098942,53.925098554947105
B0038,8,24,1.0638897478802845,53.194487394014224
B0038,9,24,1.0366551223324425,51.83275611662212
B0038,10,24,1.030941327482094,51.5470663741047
B0038,11,24,1.0140084541034655,50.700422705173274
B0038,12,24,1.008516095994519,50.425804799725945
B0038,13,44,1.7419245088095905,87.09622544047953
B0038,14,44,1.779741859708433,88.98709298542164
B0038,15,44,1.7815666306452766,89.07833153226383
B0038,16,44,1.7834859577156017,89.17429788578008
B0038,17,44,1.7864411650415677,89.32205825207838
B0038,18,44,1.7859997608067948,89.29998804033974
B0038,19,44,1.7769523773001608,88.84761886500804
B0038,20,44,1.781428917321899,89.07144586609495
B0038,21,44,1.7859452772697195,89.29726386348598
B0038,22,44,1.785208429691551,89.26042148457755
B0038,23,44,1.783596609584544,89.17983047922719
B0038,24,44,1.7796783152744713,88.98391576372356
B0038,25,44,1.7841102592788645,89.20551296394322
B0038,26,44,1.7833032331592191,89.16516165796095
B0038,27,44,1.7796186141356956,88.98093070678478
B0038,28,44,1.7816592334352586,89.08296167176293
B0038,29,44,1.7775911304124037,88.87955652062018
B0038,30,44,1.777701881971679,88.88509409858395
B0038,31,44,1.7789547618270618,88.94773809135309
B0038,32,44,1.7807753731135043,89.03876865567521
B0038,33,44,1.778415319026661,88.92076595133305
B0038,34,44,1.7789773899108463,88.94886949554231
B0038,35,44,1.7792479347236043,88.96239673618021
B0038,36,44,1.777920457368508,88.89602286842539
B0038,37,44,1.779227040224144,88.9613520112072
B0038,38,44,1.7760634320079352,88.80317160039675
B0038,39,44,1.775103937963957,88.75519689819785
B0038,40,44,1.733064100138742,86.6532050069371
B0038,41,44,1.7394892806215223,86.97446403107611
B0038,42,44,1.7378064360392924,86.89032180196462
B0038,43,44,1.730028145799833,86.50140728999165
B0038,44,44,1.7290404566542985,86.45202283271493
B0038,45,44,1.7286072907068817,86.43036453534408
B0038,46,44,1.52573884649634,76.28694232481699
B0038,47,44,1.5301475534434217,76.50737767217109
B0033,1,24,0.0684257224060181,3.421286120300905
B0033,2,24,0.6895699007862814,34.47849503931407
B0033,3,24,1.1610848192311252,58.05424096155626
B0033,4,24,1.2529393053824995,62.646965269124976
B0033,5,24,1.302918002447558,65.1459001223779
B0033,6,24,1.3218773211472523,66.09386605736262
B0033,7,24,1.2884694418301417,64.42347209150708
B0033,8,24,1.713169326386719,85.65846631933594
B0033,9,24,1.6560966776720512,82.80483388360256
B0033,10,24,1.6197297341990775,80.98648670995388
B0033,11,24,1.604655812282729,80.23279061413645
B0033,12,24,1.6255699769029337,81.27849884514669
B0033,13,24,1.5900967306245992,79.50483653122996
B0033,14,24,1.5739402299623984,78.69701149811992
B0033,15,24,1.5711303351557309,78.55651675778654
B0033,16,24,1.5897706153457416,79.48853076728707
B0033,17,24,1.6257378771074,81.28689385537
B0033,18,24,1.6523506333962537,82.61753166981268
B0033,19,24,1.6143816761595386,80.71908380797693
B0033,20,24,1.58697453394504,79.348726697252
B0033,21,24,1.5818355572787333,79.09177786393667
B0033,22,24,1.6919769406371152,84.59884703185577
B0033,23,24,1.6879483800354476,84.39741900177238
B0033,24,24,1.6586223007531458,82.93111503765729
B0033,25,24,1.6420179032789863,82.10089516394932
B0033,26,24,1.6381810791118745,81.90905395559372
B0033,27,24,1.6422892507912386,82.11446253956193
B0033,28,24,1.651270876264092,82.5635438132046
B0033,29,24,1.6326559297917211,81.63279648958606
B0033,30,24,1.6260888111680731,81.30444055840366
B0033,31,24,1.6079292963823688,80.39646481911844
B0033,32,24,1.6125361114907395,80.62680557453697
B0033,33,24,1.6218384168987892,81.09192084493945
B0033,34,24,1.6145443029101134,80.72721514550567
B0033,35,24,1.5953958917107596,79.76979458553798
B0033,36,24,1.5877243027113055,79.38621513556528
B0033,37,24,1.5811840578305605,79.05920289152803
B0033,38,24,1.6128422608267754,80.64211304133877
B0033,39,24,1.61998606328022,80.99930316401101
B0033,40,24,1.6099381853611876,80.49690926805938
B0033,41,24,1.577097753956516,78.8548876978258
B0033,42,24,1.5708599066554392,78.54299533277197
B0033,43,24,1.6261581345348248,81.30790672674124
B0033,44,24,1.6348129972245726,81.74064986122863
B0033,45,24,1.611705363734261,80.58526818671305
B0033,46,24,1.8851401699720665,94.25700849860333
B0033,47,24,1.6584957887780232,82.92478943890116
B0033,48,24,1.62418934644937,81.2094673224685
B0033,49,24,1.604172098856364,80.2086049428182
B0033,50,24,1.6080016740907346,80.40008370453673
B0033,51,24,1.6256752138435595,81.28376069217798
B0033,52,24,1.617632765910718,80.8816382955359
B0033,53,24,1.5973191489094265,79.86595744547132
B0033,54,24,1.5875852250170606,79.37926125085303
B0033,55,24,1.5802530015403684,79.01265007701842
B0033,56,24,1.583036530487776,79.1518265243888
B0033,57,24,1.6027138832797037,80.13569416398518
B0033,58,24,1.5930709154513834,79.65354577256917
B0033,59,24,1.5448888685020246,77.24444342510122
B0033,60,24,1.5352188565640517,76.76094282820259
B0033,61,24,1.5252677314227332,76.26338657113666
B0033,62,24,1.5559492005453626,77.79746002726813
B0033,63,24,1.564802943842715,78.24014719213575
B0033,64,24,1.5518620461881203,77.59310230940602
B0033,65,24,1.5144550545105004,75.72275272552503
B0033,66,24,1.5051936202146428,75.25968101073214
B0033,67,24,1.605823969917045,80.29119849585224
B0033,68,24,1.6249005195877049,81.24502597938525
B0033,69,24,1.589785130036615,79.48925650183075
B0033,70,24,1.5552386152299904,77.76193076149951
B0033,71,24,1.539756404636803,76.98782023184016
B0033,72,24,1.5293174002138357,76.46587001069179
B0033,73,24,1.547680553576876,77.38402767884381
B0033,74,24,1.5659920939439786,78.29960469719893
B0033,75,24,1.5416252851780503,77.08126425890252
B0033,76,24,1.517590655990168,75.8795327995084
B0033,77,24,1.5075202042593092,75.37601021296545
B0033,78,24,1.49549282626034,74.774641313017
B0033,79,24,1.4997618811573148,74.98809405786574
B0033,80,24,1.4906966807803954,74.53483403901977
B0033,81,24,1.4800999425051866,74.00499712525934
B0033,82,24,1.4676091496100632,73.38045748050315
B0033,83,24,1.4729818491920503,73.64909245960251
B0033,84,24,1.4742872137206404,73.71436068603202
B0033,85,24,1.4635162808346138,73.17581404173069
B0033,86,24,1.4527095680488362,72.6354784024418
B0033,87,24,1.4557303847230247,72.78651923615124
B0033,88,24,1.459740099618568,72.9870049809284
B0033,89,24,1.448711504158192,72.4355752079096
B0033,90,24,1.4666759762884336,73.33379881442168
B0033,91,24,1.4689502109504418,73.44751054752209
B0033,92,24,1.471116588522042,73.55582942610211
B0033,93,24,1.4473012364654927,72.36506182327463
B0033,94,24,1.4205315547561643,71.02657773780821
B0033,95,24,1.4241466094817417,71.20733047408709
B0033,96,24,1.4412820083364295,72.06410041682147
B0033,97,24,1.4448965388921615,72.24482694460808
B0033,98,24,1.4540256354795746,72.70128177397874
B0033,99,24,1.4226030447542912,71.13015223771455
B0033,100,24,1.410196954589097,70.50984772945486
B0033,101,24,1.4144881298999457,70.72440649499728
B0033,102,24,1.431360032946153,71.56800164730765
B0033,103,24,1.4515133236517528,72.57566618258764
B0033,104,24,1.4230376757726733,71.15188378863367
B0033,105,24,1.396298696255913,69.81493481279564
B0033,106,24,1.3979060730399124,69.89530365199562
B0033,107,24,1.4011347560096767,70.05673780048383
B0033,108,24,1.436782528945267,71.83912644726334
B0033,109,24,1.4370006879546382,71.8500343977319
B0033,110,24,1.410355528453481,70.51777642267405
B0033,111,24,1.382633397996189,69.13166989980944
B0033,112,24,1.3699403583067564,68.49701791533782
B0033,113,24,1.3786129327882322,68.9306466394116
B0033,114,24,1.8035959863147195,90.17979931573598
B0033,115,24,1.4234424290662009,71.17212145331004
B0033,116,24,1.3946003892958665,69.73001946479333
B0033,117,24,1.3961613987822286,69.80806993911143
B0033,118,24,1.384968608315797,69.24843041578985
B0033,119,24,1.3715114742475478,68.57557371237739
B0033,120,24,1.3616865084879255,68.08432542439627
B0033,121,24,1.3796301360966086,68.98150680483043
B0033,122,24,1.364231776003204,68.2115888001602
B0033,123,24,1.3418414512081456,67.09207256040727
B0033,124,24,1.355221569579225,67.76107847896125
B0033,125,24,1.3403860264029774,67.01930132014887
B0033,126,24,1.3594078914195438,67.97039457097719
B0033,127,24,1.3457100861355502,67.28550430677751
B0033,128,24,1.3477611420854358,67.3880571042718
B0033,129,24,1.335482103134067,66.77410515670334
B0033,130,24,1.353154941842234,67.65774709211169
B0033,131,24,1.3709677706044292,68.54838853022146
B0033,132,24,1.357426672491866,67.8713336245933
B0033,133,24,1.3443678821106904,67.21839410553451
B0033,134,24,1.33005823859453,66.50291192972651
B0033,135,24,1.4033641858066626,70.16820929033312
B0033,136,24,1.3865570950229378,69.32785475114689
B0033,137,24,1.3704138176872631,68.52069088436316
B0033,138,24,1.325319393635713,66.26596968178565
B0033,139,24,0.8439684993200656,42.19842496600328
B0033,140,24,0.298661803715835,14.93309018579175
B0033,141,24,0.2344867974702557,11.724339873512784
B0033,142,24,0.2025633038072582,10.12816519036291
B0033,143,24,0.2353199565407024,11.76599782703512
B0033,144,24,0.2355042783748287,11.775213918741436
B0033,145,24,0.4304242256752923,21.521211283764615
B0033,146,24,0.4643633320269643,23.218166601348216
B0033,147,24,0.3994839380247729,19.974196901238646
B0033,148,24,1.461469789426299,73.07348947131494
B0033,149,24,1.4150999545382532,70.75499772691266
B0033,150,24,1.383632373873956,69.1816186936978
B0033,151,24,1.3705402893609833,68.52701446804916
B0033,152,24,1.3557042566115398,67.785212830577
B0033,153,24,1.3578385793919765,67.89192896959882
B0033,154,24,1.3609083979571397,68.04541989785699
B0033,155,24,1.3495626547684758,67.4781327384238
B0033,156,24,1.1888877132486642,59.444385662433206
B0033,157,24,1.5041493934608643,75.20746967304322
B0033,158,24,1.4899088638712767,74.49544319356384
B0033,159,24,1.475330178643193,73.76650893215965
B0033,160,24,1.459830765413703,72.99153827068515
B0033,161,24,1.4474169057725728,72.37084528862864
B0033,162,24,1.4676323674647154,73.38161837323577
B0033,163,24,1.441552493165527,72.07762465827635
B0033,164,24,1.418392873584403,70.91964367922014
B0033,165,24,1.4031824838852518,70.15912419426259
B0033,166,24,1.3911104661211642,69.5555233060582
B0033,167,24,1.4086019958134537,70.43009979067268
B0033,168,24,1.413770890394895,70.68854451974474
B0033,169,24,1.412472234540845,70.62361172704225
B0033,170,24,1.3831900026575588,69.15950013287794
B0033,171,24,1.3646098107432565,68.23049053716282
B0033,172,24,1.369751365782437,68.48756828912185
B0033,173,24,1.3867946911071662,69.33973455535832
